f127.0.0.1:1111,127.0.0.1:2222	57614	3
f127.0.0.1:1111,127.0.0.1:2222	57614	-1	297	0
f127.0.0.1:1111,127.0.0.1:2222	57618	2
f127.0.0.1:2222,127.0.0.1:1111	57618	3	0	295	4
f127.0.0.1:2222,127.0.0.1:1111	57618	2
f127.0.0.1:2222,127.0.0.1:1111	57618	-1	0	295
f127.0.0.1:1111,127.0.0.1:2222	57629	1
f127.0.0.1:2222,127.0.0.1:1111	57629	0
f127.0.0.1:2222,127.0.0.1:1111	57629	1	0	296	4
f127.0.0.1:1111,127.0.0.1:2222	57629	2	298	0	3
f127.0.0.1:1111,127.0.0.1:2222	57633	1
f127.0.0.1:2222,127.0.0.1:1111	57633	2	0	296	4
f127.0.0.1:2222,127.0.0.1:1111	57638	1
f127.0.0.1:1111,127.0.0.1:2222	57638	2	299	0	3
f127.0.0.1:1111,127.0.0.1:2222	57639	3	300	0	3
f127.0.0.1:1111,127.0.0.1:2222	57650	2
f127.0.0.1:1111,127.0.0.1:2222	57650	1
f127.0.0.1:2222,127.0.0.1:1111	57650	0
f127.0.0.1:2222,127.0.0.1:1111	57650	1	0	296	4
f127.0.0.1:2222,127.0.0.1:1111	57650	2	0	296	4
f127.0.0.1:2222,127.0.0.1:1111	57656	1
f127.0.0.1:2222,127.0.0.1:1111	57666	0
f127.0.0.1:1111,127.0.0.1:2222	58639	1	297	0	3
f127.0.0.1:1111,127.0.0.1:2222	58646	0
f127.0.0.1:2222,127.0.0.1:1111	58646	1	0	297	4
f127.0.0.1:2222,127.0.0.1:1111	58657	0
f127.0.0.1:1111,127.0.0.1:2222	58658	1	298	0	3
f127.0.0.1:1111,127.0.0.1:2222	58658	2	299	0	3
f127.0.0.1:1111,127.0.0.1:2222	58666	1
f127.0.0.1:1111,127.0.0.1:2222	58666	0
f127.0.0.1:2222,127.0.0.1:1111	58666	1	0	298	4
f127.0.0.1:2222,127.0.0.1:1111	58666	2	0	299	4
f127.0.0.1:2222,127.0.0.1:1111	58678	1
f127.0.0.1:2222,127.0.0.1:1111	58678	0
f127.0.0.1:1111,127.0.0.1:2222	58678	1	300	0	3
f127.0.0.1:1111,127.0.0.1:2222	58678	2	301	0	3
f127.0.0.1:1111,127.0.0.1:2222	58678	3	302	0	3
f127.0.0.1:1111,127.0.0.1:2222	58690	2
f127.0.0.1:1111,127.0.0.1:2222	58690	1
f127.0.0.1:2222,127.0.0.1:1111	58690	2	0	300	4
f127.0.0.1:2222,127.0.0.1:1111	58690	3	0	301	4
f127.0.0.1:2222,127.0.0.1:1111	58690	2
f127.0.0.1:2222,127.0.0.1:1111	58690	-1	0	301
f127.0.0.1:1111,127.0.0.1:2222	58694	1
f127.0.0.1:2222,127.0.0.1:1111	58695	2	0	302	4
f127.0.0.1:2222,127.0.0.1:1111	58696	1
f127.0.0.1:1111,127.0.0.1:2222	58696	2	303	0	3
f127.0.0.1:1111,127.0.0.1:2222	58700	1
f127.0.0.1:2222,127.0.0.1:1111	58700	2	0	303	4
f127.0.0.1:2222,127.0.0.1:1111	58706	1
f127.0.0.1:1111,127.0.0.1:2222	58706	2	304	0	3
f127.0.0.1:1111,127.0.0.1:2222	58706	3	305	0	3
f127.0.0.1:1111,127.0.0.1:2222	58706	4	306	0	3
f127.0.0.1:1111,127.0.0.1:2222	58717	3
f127.0.0.1:1111,127.0.0.1:2222	58717	2
f127.0.0.1:2222,127.0.0.1:1111	58717	1
f127.0.0.1:2222,127.0.0.1:1111	58718	2	0	304	4
f127.0.0.1:2222,127.0.0.1:1111	58718	3	0	305	4
f127.0.0.1:1111,127.0.0.1:2222	58718	4	307	0	3
f127.0.0.1:1111,127.0.0.1:2222	58718	3
f127.0.0.1:2222,127.0.0.1:1111	58718	4	0	306	4
f127.0.0.1:1111,127.0.0.1:2222	58728	3
f127.0.0.1:2222,127.0.0.1:1111	58728	2
f127.0.0.1:2222,127.0.0.1:1111	58729	3	0	307	4
f127.0.0.1:1111,127.0.0.1:2222	58729	4	308	0	3
f127.0.0.1:2222,127.0.0.1:1111	58729	3
f127.0.0.1:1111,127.0.0.1:2222	58729	4	309	0	3
f127.0.0.1:1111,127.0.0.1:2222	58729	3
f127.0.0.1:1111,127.0.0.1:2222	58729	-1	309	0
f127.0.0.1:1111,127.0.0.1:2222	58742	2
f127.0.0.1:2222,127.0.0.1:1111	58742	1
f127.0.0.1:2222,127.0.0.1:1111	58742	2	0	308	4
f127.0.0.1:1111,127.0.0.1:2222	58742	3	310	0	3
f127.0.0.1:1111,127.0.0.1:2222	58742	4	311	0	3
f127.0.0.1:1111,127.0.0.1:2222	58758	3
f127.0.0.1:1111,127.0.0.1:2222	58758	2
f127.0.0.1:2222,127.0.0.1:1111	58758	1
f127.0.0.1:2222,127.0.0.1:1111	58758	0
f127.0.0.1:2222,127.0.0.1:1111	58758	1	0	308	4
f127.0.0.1:2222,127.0.0.1:1111	58758	0
f127.0.0.1:2222,127.0.0.1:1111	58758	-1	0	308
f127.0.0.1:2222,127.0.0.1:1111	58758	1	0	308	4
f127.0.0.1:1111,127.0.0.1:2222	58758	2	312	0	3
f127.0.0.1:1111,127.0.0.1:2222	58758	3	313	0	3
f127.0.0.1:1111,127.0.0.1:2222	58758	2
f127.0.0.1:1111,127.0.0.1:2222	58758	-1	313	0
f127.0.0.1:1111,127.0.0.1:2222	58769	1
f127.0.0.1:2222,127.0.0.1:1111	58770	0
f127.0.0.1:2222,127.0.0.1:1111	58770	1	0	308	4
f127.0.0.1:2222,127.0.0.1:1111	58779	0
f127.0.0.1:1111,127.0.0.1:2222	59758	1	309	0	3
f127.0.0.1:1111,127.0.0.1:2222	59770	0
f127.0.0.1:2222,127.0.0.1:1111	59770	1	0	309	4
f127.0.0.1:2222,127.0.0.1:1111	59776	0
f127.0.0.1:1111,127.0.0.1:2222	59777	1	310	0	3
f127.0.0.1:1111,127.0.0.1:2222	59777	2	311	0	3
f127.0.0.1:1111,127.0.0.1:2222	59789	1
f127.0.0.1:1111,127.0.0.1:2222	59790	0
f127.0.0.1:2222,127.0.0.1:1111	59790	1	0	310	4
f127.0.0.1:2222,127.0.0.1:1111	59791	2	0	311	4
f127.0.0.1:2222,127.0.0.1:1111	59806	1
f127.0.0.1:2222,127.0.0.1:1111	59806	0
f127.0.0.1:1111,127.0.0.1:2222	59806	1	312	0	3
f127.0.0.1:1111,127.0.0.1:2222	59807	2	313	0	3
f127.0.0.1:1111,127.0.0.1:2222	59807	3	314	0	3
f127.0.0.1:1111,127.0.0.1:2222	59813	2
f127.0.0.1:2222,127.0.0.1:1111	59813	3	0	312	4
f127.0.0.1:2222,127.0.0.1:1111	59813	2
f127.0.0.1:2222,127.0.0.1:1111	59813	-1	0	312
f127.0.0.1:1111,127.0.0.1:2222	59822	1
f127.0.0.1:1111,127.0.0.1:2222	59822	0
f127.0.0.1:2222,127.0.0.1:1111	59822	1	0	313	4
f127.0.0.1:2222,127.0.0.1:1111	59822	2	0	314	4
f127.0.0.1:2222,127.0.0.1:1111	59828	1
f127.0.0.1:1111,127.0.0.1:2222	59829	2	315	0	3
f127.0.0.1:1111,127.0.0.1:2222	59829	3	316	0	3
f127.0.0.1:1111,127.0.0.1:2222	59848	2
f127.0.0.1:1111,127.0.0.1:2222	59848	1
f127.0.0.1:2222,127.0.0.1:1111	59848	0
f127.0.0.1:2222,127.0.0.1:1111	59848	1	0	315	4
f127.0.0.1:2222,127.0.0.1:1111	59849	2	0	316	4
f127.0.0.1:1111,127.0.0.1:2222	59849	3	317	0	3
f127.0.0.1:1111,127.0.0.1:2222	59849	4	318	0	3
f127.0.0.1:1111,127.0.0.1:2222	59860	3
f127.0.0.1:1111,127.0.0.1:2222	59860	2
f127.0.0.1:2222,127.0.0.1:1111	59860	1
f127.0.0.1:2222,127.0.0.1:1111	59860	0
f127.0.0.1:2222,127.0.0.1:1111	59861	1	0	317	4
f127.0.0.1:2222,127.0.0.1:1111	59861	2	0	318	4
f127.0.0.1:1111,127.0.0.1:2222	59861	3	319	0	3
f127.0.0.1:1111,127.0.0.1:2222	59861	4	320	0	3
f127.0.0.1:1111,127.0.0.1:2222	59878	3
f127.0.0.1:1111,127.0.0.1:2222	59878	2
f127.0.0.1:2222,127.0.0.1:1111	59878	1
f127.0.0.1:2222,127.0.0.1:1111	59879	0
f127.0.0.1:2222,127.0.0.1:1111	59879	1	0	319	4
f127.0.0.1:2222,127.0.0.1:1111	59879	2	0	320	4
f127.0.0.1:1111,127.0.0.1:2222	59879	3	321	0	3
f127.0.0.1:1111,127.0.0.1:2222	59879	4	322	0	3
f127.0.0.1:1111,127.0.0.1:2222	59880	5	323	0	3
f127.0.0.1:1111,127.0.0.1:2222	59888	4
f127.0.0.1:1111,127.0.0.1:2222	59888	3
f127.0.0.1:2222,127.0.0.1:1111	59889	2
f127.0.0.1:2222,127.0.0.1:1111	59889	3	0	321	4
f127.0.0.1:2222,127.0.0.1:1111	59889	4	0	322	4
f127.0.0.1:1111,127.0.0.1:2222	59891	5	324	0	3
f127.0.0.1:2222,127.0.0.1:1111	59891	4
f127.0.0.1:1111,127.0.0.1:2222	59891	5	325	0	3
f127.0.0.1:1111,127.0.0.1:2222	59892	4
f127.0.0.1:2222,127.0.0.1:1111	59894	5	0	323	4
f127.0.0.1:1111,127.0.0.1:2222	59906	4
f127.0.0.1:1111,127.0.0.1:2222	59906	3
f127.0.0.1:2222,127.0.0.1:1111	59906	2
f127.0.0.1:2222,127.0.0.1:1111	59906	1
f127.0.0.1:2222,127.0.0.1:1111	59906	2	0	324	4
f127.0.0.1:2222,127.0.0.1:1111	59906	1
f127.0.0.1:2222,127.0.0.1:1111	59906	-1	0	324
f127.0.0.1:2222,127.0.0.1:1111	59910	2	0	325	4
f127.0.0.1:1111,127.0.0.1:2222	59910	3	326	0	3
f127.0.0.1:2222,127.0.0.1:1111	59910	2
f127.0.0.1:1111,127.0.0.1:2222	59911	3	327	0	3
f127.0.0.1:1111,127.0.0.1:2222	59922	4	328	0	3
f127.0.0.1:1111,127.0.0.1:2222	59923	3
f127.0.0.1:1111,127.0.0.1:2222	59923	2
f127.0.0.1:2222,127.0.0.1:1111	59923	1
f127.0.0.1:1111,127.0.0.1:2222	59923	2	329	0	3
f127.0.0.1:2222,127.0.0.1:1111	59924	3	0	326	4
f127.0.0.1:2222,127.0.0.1:1111	59924	4	0	327	4
f127.0.0.1:2222,127.0.0.1:1111	59930	3
f127.0.0.1:1111,127.0.0.1:2222	59930	4	330	0	3
f127.0.0.1:1111,127.0.0.1:2222	59934	5	331	0	3
f127.0.0.1:1111,127.0.0.1:2222	59934	4
f127.0.0.1:1111,127.0.0.1:2222	59934	3
f127.0.0.1:1111,127.0.0.1:2222	59934	4	332	0	3
f127.0.0.1:2222,127.0.0.1:1111	59934	5	0	328	4
f127.0.0.1:2222,127.0.0.1:1111	59934	6	0	329	4
f127.0.0.1:2222,127.0.0.1:1111	59937	5
f127.0.0.1:1111,127.0.0.1:2222	59937	6	333	0	3
f127.0.0.1:1111,127.0.0.1:2222	59937	5
f127.0.0.1:1111,127.0.0.1:2222	59937	-1	333	0
f127.0.0.1:1111,127.0.0.1:2222	59950	4
f127.0.0.1:1111,127.0.0.1:2222	59950	3
f127.0.0.1:1111,127.0.0.1:2222	59950	2
f127.0.0.1:2222,127.0.0.1:1111	59950	1
f127.0.0.1:2222,127.0.0.1:1111	59950	2	0	330	4
f127.0.0.1:2222,127.0.0.1:1111	59950	3	0	331	4
f127.0.0.1:2222,127.0.0.1:1111	59950	4	0	332	4
f127.0.0.1:1111,127.0.0.1:2222	59951	5	334	0	3
f127.0.0.1:2222,127.0.0.1:1111	59951	4
f127.0.0.1:1111,127.0.0.1:2222	59952	5	335	0	3
f127.0.0.1:1111,127.0.0.1:2222	59952	6	336	0	3
f127.0.0.1:1111,127.0.0.1:2222	59955	5
f127.0.0.1:2222,127.0.0.1:1111	59956	6	0	332	4
f127.0.0.1:1111,127.0.0.1:2222	59966	5
f127.0.0.1:1111,127.0.0.1:2222	59966	4
f127.0.0.1:2222,127.0.0.1:1111	59966	3
f127.0.0.1:2222,127.0.0.1:1111	59966	4	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	59966	5	0	332	4
f127.0.0.1:1111,127.0.0.1:2222	59967	6	337	0	3
f127.0.0.1:2222,127.0.0.1:1111	59967	5
f127.0.0.1:1111,127.0.0.1:2222	59967	6	338	0	3
f127.0.0.1:1111,127.0.0.1:2222	59974	5
f127.0.0.1:2222,127.0.0.1:1111	59974	4
f127.0.0.1:2222,127.0.0.1:1111	59974	5	0	332	4
f127.0.0.1:1111,127.0.0.1:2222	59974	6	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	59976	5
f127.0.0.1:2222,127.0.0.1:1111	59981	6	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	59981	5
f127.0.0.1:1111,127.0.0.1:2222	59983	4
f127.0.0.1:2222,127.0.0.1:1111	59983	5	0	332	4
f127.0.0.1:2222,127.0.0.1:1111	59995	4
f127.0.0.1:2222,127.0.0.1:1111	59995	3
f127.0.0.1:2222,127.0.0.1:1111	60000	2
f127.0.0.1:2222,127.0.0.1:1111	60018	1
f127.0.0.1:2222,127.0.0.1:1111	60018	0
f127.0.0.1:1111,127.0.0.1:2222	60974	1	333	0	3
f127.0.0.1:1111,127.0.0.1:2222	60979	0
f127.0.0.1:2222,127.0.0.1:1111	60979	1	0	333	4
f127.0.0.1:2222,127.0.0.1:1111	60985	0
f127.0.0.1:1111,127.0.0.1:2222	60985	1	334	0	3
f127.0.0.1:1111,127.0.0.1:2222	60985	2	335	0	3
f127.0.0.1:1111,127.0.0.1:2222	60989	1
f127.0.0.1:2222,127.0.0.1:1111	60990	2	0	334	4
f127.0.0.1:1111,127.0.0.1:2222	60994	1
f127.0.0.1:2222,127.0.0.1:1111	60994	2	0	335	4
f127.0.0.1:2222,127.0.0.1:1111	60994	1
f127.0.0.1:2222,127.0.0.1:1111	60994	-1	0	335
f127.0.0.1:2222,127.0.0.1:1111	60996	0
f127.0.0.1:1111,127.0.0.1:2222	60996	1	336	0	3
f127.0.0.1:1111,127.0.0.1:2222	60996	2	337	0	3
f127.0.0.1:1111,127.0.0.1:2222	61000	1
f127.0.0.1:2222,127.0.0.1:1111	61000	2	0	336	4
f127.0.0.1:1111,127.0.0.1:2222	61004	1
f127.0.0.1:2222,127.0.0.1:1111	61004	2	0	337	4
f127.0.0.1:2222,127.0.0.1:1111	61010	1
f127.0.0.1:1111,127.0.0.1:2222	61011	2	338	0	3
f127.0.0.1:1111,127.0.0.1:2222	61011	3	339	0	3
f127.0.0.1:1111,127.0.0.1:2222	61016	2
f127.0.0.1:2222,127.0.0.1:1111	61016	1
f127.0.0.1:2222,127.0.0.1:1111	61016	2	0	338	4
f127.0.0.1:1111,127.0.0.1:2222	61016	3	340	0	3
f127.0.0.1:1111,127.0.0.1:2222	61016	4	341	0	3
f127.0.0.1:1111,127.0.0.1:2222	61016	3
f127.0.0.1:1111,127.0.0.1:2222	61016	-1	341	0
f127.0.0.1:1111,127.0.0.1:2222	61019	2
f127.0.0.1:2222,127.0.0.1:1111	61019	3	0	339	4
f127.0.0.1:1111,127.0.0.1:2222	61027	2
f127.0.0.1:2222,127.0.0.1:1111	61027	1
f127.0.0.1:2222,127.0.0.1:1111	61028	2	0	340	4
f127.0.0.1:1111,127.0.0.1:2222	61028	3	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	61038	2
f127.0.0.1:2222,127.0.0.1:1111	61038	1
f127.0.0.1:2222,127.0.0.1:1111	61038	2	0	340	4
f127.0.0.1:1111,127.0.0.1:2222	61038	3	343	0	3
f127.0.0.1:2222,127.0.0.1:1111	61039	2
f127.0.0.1:1111,127.0.0.1:2222	61039	3	344	0	3
f127.0.0.1:1111,127.0.0.1:2222	61043	2
f127.0.0.1:2222,127.0.0.1:1111	61043	3	0	340	4
f127.0.0.1:1111,127.0.0.1:2222	61049	2
f127.0.0.1:2222,127.0.0.1:1111	61050	1
f127.0.0.1:2222,127.0.0.1:1111	61050	2	0	340	4
f127.0.0.1:2222,127.0.0.1:1111	61055	1
f127.0.0.1:2222,127.0.0.1:1111	61063	0
f127.0.0.1:1111,127.0.0.1:2222	62040	1	341	0	3
f127.0.0.1:1111,127.0.0.1:2222	62045	0
f127.0.0.1:2222,127.0.0.1:1111	62045	1	0	341	4
f127.0.0.1:2222,127.0.0.1:1111	62051	0
f127.0.0.1:1111,127.0.0.1:2222	62051	1	342	0	3
f127.0.0.1:1111,127.0.0.1:2222	62051	2	343	0	3
f127.0.0.1:1111,127.0.0.1:2222	62059	1
f127.0.0.1:1111,127.0.0.1:2222	62059	0
f127.0.0.1:2222,127.0.0.1:1111	62060	1	0	342	4
f127.0.0.1:2222,127.0.0.1:1111	62060	0
f127.0.0.1:2222,127.0.0.1:1111	62060	-1	0	342
f127.0.0.1:2222,127.0.0.1:1111	62062	1	0	343	4
f127.0.0.1:2222,127.0.0.1:1111	62074	0
f127.0.0.1:1111,127.0.0.1:2222	62074	1	344	0	3
f127.0.0.1:1111,127.0.0.1:2222	62075	2	345	0	3
f127.0.0.1:1111,127.0.0.1:2222	62075	3	346	0	3
f127.0.0.1:1111,127.0.0.1:2222	62075	2
f127.0.0.1:1111,127.0.0.1:2222	62075	-1	346	0
f127.0.0.1:1111,127.0.0.1:2222	62081	1
f127.0.0.1:2222,127.0.0.1:1111	62081	2	0	344	4
f127.0.0.1:1111,127.0.0.1:2222	62083	1
f127.0.0.1:2222,127.0.0.1:1111	62083	2	0	345	4
f127.0.0.1:2222,127.0.0.1:1111	62089	1
f127.0.0.1:1111,127.0.0.1:2222	62090	2	347	0	3
f127.0.0.1:1111,127.0.0.1:2222	62106	1
f127.0.0.1:2222,127.0.0.1:1111	62106	0
f127.0.0.1:2222,127.0.0.1:1111	62106	1	0	345	4
f127.0.0.1:1111,127.0.0.1:2222	62106	2	348	0	3
f127.0.0.1:1111,127.0.0.1:2222	62115	1
f127.0.0.1:2222,127.0.0.1:1111	62115	0
f127.0.0.1:2222,127.0.0.1:1111	62116	1	0	345	4
f127.0.0.1:2222,127.0.0.1:1111	62122	0
f127.0.0.1:1111,127.0.0.1:2222	63106	1	346	0	3
f127.0.0.1:1111,127.0.0.1:2222	63110	0
f127.0.0.1:2222,127.0.0.1:1111	63111	1	0	346	4
f127.0.0.1:2222,127.0.0.1:1111	63117	0
f127.0.0.1:1111,127.0.0.1:2222	63117	1	347	0	3
f127.0.0.1:1111,127.0.0.1:2222	63117	2	348	0	3
f127.0.0.1:1111,127.0.0.1:2222	63121	1
f127.0.0.1:2222,127.0.0.1:1111	63121	2	0	347	4
f127.0.0.1:1111,127.0.0.1:2222	63125	1
f127.0.0.1:2222,127.0.0.1:1111	63125	2	0	348	4
f127.0.0.1:2222,127.0.0.1:1111	63127	1
f127.0.0.1:1111,127.0.0.1:2222	63127	2	349	0	3
f127.0.0.1:1111,127.0.0.1:2222	63131	1
f127.0.0.1:2222,127.0.0.1:1111	63132	2	0	349	4
f127.0.0.1:2222,127.0.0.1:1111	63137	1
f127.0.0.1:1111,127.0.0.1:2222	63137	2	350	0	3
f127.0.0.1:1111,127.0.0.1:2222	63137	3	351	0	3
f127.0.0.1:1111,127.0.0.1:2222	63141	2
f127.0.0.1:2222,127.0.0.1:1111	63141	3	0	350	4
f127.0.0.1:2222,127.0.0.1:1111	63143	2
f127.0.0.1:1111,127.0.0.1:2222	63143	3	352	0	3
f127.0.0.1:1111,127.0.0.1:2222	63145	2
f127.0.0.1:2222,127.0.0.1:1111	63145	3	0	351	4
f127.0.0.1:1111,127.0.0.1:2222	63151	2
f127.0.0.1:2222,127.0.0.1:1111	63152	3	0	352	4
f127.0.0.1:2222,127.0.0.1:1111	63153	2
f127.0.0.1:1111,127.0.0.1:2222	63153	3	353	0	3
f127.0.0.1:2222,127.0.0.1:1111	63157	2
f127.0.0.1:1111,127.0.0.1:2222	63157	3	354	0	3
f127.0.0.1:1111,127.0.0.1:2222	63157	4	355	0	3
f127.0.0.1:1111,127.0.0.1:2222	63157	3
f127.0.0.1:2222,127.0.0.1:1111	63157	4	0	353	4
f127.0.0.1:1111,127.0.0.1:2222	63165	3
f127.0.0.1:2222,127.0.0.1:1111	63166	4	0	354	4
f127.0.0.1:2222,127.0.0.1:1111	63168	3
f127.0.0.1:2222,127.0.0.1:1111	63168	2
f127.0.0.1:1111,127.0.0.1:2222	63169	3	356	0	3
f127.0.0.1:1111,127.0.0.1:2222	63169	2
f127.0.0.1:2222,127.0.0.1:1111	63169	3	0	355	4
f127.0.0.1:1111,127.0.0.1:2222	63169	4	357	0	3
f127.0.0.1:1111,127.0.0.1:2222	63177	3
f127.0.0.1:1111,127.0.0.1:2222	63177	2
f127.0.0.1:2222,127.0.0.1:1111	63177	3	0	356	4
f127.0.0.1:2222,127.0.0.1:1111	63177	4	0	357	4
f127.0.0.1:2222,127.0.0.1:1111	63183	3
f127.0.0.1:2222,127.0.0.1:1111	63183	2
f127.0.0.1:1111,127.0.0.1:2222	63183	3	358	0	3
f127.0.0.1:1111,127.0.0.1:2222	63184	4	359	0	3
f127.0.0.1:1111,127.0.0.1:2222	63184	5	360	0	3
f127.0.0.1:1111,127.0.0.1:2222	63188	4
f127.0.0.1:2222,127.0.0.1:1111	63188	5	0	358	4
f127.0.0.1:2222,127.0.0.1:1111	63188	4
f127.0.0.1:2222,127.0.0.1:1111	63188	-1	0	358
f127.0.0.1:1111,127.0.0.1:2222	63192	3
f127.0.0.1:2222,127.0.0.1:1111	63192	4	0	359	4
f127.0.0.1:2222,127.0.0.1:1111	63195	3
f127.0.0.1:1111,127.0.0.1:2222	63195	4	361	0	3
f127.0.0.1:1111,127.0.0.1:2222	63196	3
f127.0.0.1:2222,127.0.0.1:1111	63196	4	0	360	4
f127.0.0.1:1111,127.0.0.1:2222	63203	3
f127.0.0.1:2222,127.0.0.1:1111	63204	2
f127.0.0.1:2222,127.0.0.1:1111	63204	3	0	361	4
f127.0.0.1:1111,127.0.0.1:2222	63204	4	362	0	3
f127.0.0.1:1111,127.0.0.1:2222	63208	3
f127.0.0.1:2222,127.0.0.1:1111	63208	2
f127.0.0.1:2222,127.0.0.1:1111	63209	3	0	362	4
f127.0.0.1:1111,127.0.0.1:2222	63209	4	363	0	3
f127.0.0.1:1111,127.0.0.1:2222	63209	5	364	0	3
f127.0.0.1:1111,127.0.0.1:2222	63213	4
f127.0.0.1:2222,127.0.0.1:1111	63213	3
f127.0.0.1:2222,127.0.0.1:1111	63213	4	0	363	4
f127.0.0.1:1111,127.0.0.1:2222	63214	5	365	0	3
f127.0.0.1:1111,127.0.0.1:2222	63214	6	366	0	3
f127.0.0.1:1111,127.0.0.1:2222	63218	5
f127.0.0.1:2222,127.0.0.1:1111	63218	6	0	364	4
f127.0.0.1:1111,127.0.0.1:2222	63226	5
f127.0.0.1:1111,127.0.0.1:2222	63226	4
f127.0.0.1:2222,127.0.0.1:1111	63226	3
f127.0.0.1:2222,127.0.0.1:1111	63226	2
f127.0.0.1:2222,127.0.0.1:1111	63227	3	0	365	4
f127.0.0.1:2222,127.0.0.1:1111	63227	4	0	366	4
f127.0.0.1:1111,127.0.0.1:2222	63227	5	367	0	3
f127.0.0.1:1111,127.0.0.1:2222	63228	6	368	0	3
f127.0.0.1:1111,127.0.0.1:2222	63231	5
f127.0.0.1:2222,127.0.0.1:1111	63231	4
f127.0.0.1:2222,127.0.0.1:1111	63232	5	0	367	4
f127.0.0.1:1111,127.0.0.1:2222	63232	6	369	0	3
f127.0.0.1:1111,127.0.0.1:2222	63236	5
f127.0.0.1:2222,127.0.0.1:1111	63236	6	0	368	4
f127.0.0.1:1111,127.0.0.1:2222	63240	5
f127.0.0.1:2222,127.0.0.1:1111	63240	6	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	63240	5
f127.0.0.1:1111,127.0.0.1:2222	63240	6	370	0	3
f127.0.0.1:1111,127.0.0.1:2222	63240	5
f127.0.0.1:1111,127.0.0.1:2222	63240	-1	370	0
f127.0.0.1:2222,127.0.0.1:1111	63244	4
f127.0.0.1:1111,127.0.0.1:2222	63245	5	371	0	3
f127.0.0.1:1111,127.0.0.1:2222	63250	4
f127.0.0.1:2222,127.0.0.1:1111	63250	3
f127.0.0.1:2222,127.0.0.1:1111	63251	4	0	369	4
f127.0.0.1:1111,127.0.0.1:2222	63251	5	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	63251	6	373	0	3
f127.0.0.1:1111,127.0.0.1:2222	63262	5
f127.0.0.1:1111,127.0.0.1:2222	63262	4
f127.0.0.1:2222,127.0.0.1:1111	63262	3
f127.0.0.1:2222,127.0.0.1:1111	63262	4	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	63262	5	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	63262	4
f127.0.0.1:2222,127.0.0.1:1111	63262	-1	0	369
f127.0.0.1:1111,127.0.0.1:2222	63262	5	374	0	3
f127.0.0.1:2222,127.0.0.1:1111	63264	4
f127.0.0.1:1111,127.0.0.1:2222	63264	5	375	0	3
f127.0.0.1:1111,127.0.0.1:2222	63266	4
f127.0.0.1:2222,127.0.0.1:1111	63267	5	0	369	4
f127.0.0.1:1111,127.0.0.1:2222	63270	4
f127.0.0.1:2222,127.0.0.1:1111	63270	5	0	369	4
f127.0.0.1:2222,127.0.0.1:1111	63273	4
f127.0.0.1:2222,127.0.0.1:1111	63273	3
f127.0.0.1:2222,127.0.0.1:1111	63287	2
f127.0.0.1:2222,127.0.0.1:1111	63294	1
f127.0.0.1:2222,127.0.0.1:1111	63300	0
f127.0.0.1:1111,127.0.0.1:2222	64266	1	370	0	3
f127.0.0.1:1111,127.0.0.1:2222	64278	0
f127.0.0.1:2222,127.0.0.1:1111	64278	1	0	370	4
f127.0.0.1:2222,127.0.0.1:1111	64286	0
f127.0.0.1:1111,127.0.0.1:2222	64286	1	371	0	3
f127.0.0.1:1111,127.0.0.1:2222	64287	2	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	64287	1
f127.0.0.1:1111,127.0.0.1:2222	64287	-1	372	0
f127.0.0.1:1111,127.0.0.1:2222	64294	0
f127.0.0.1:2222,127.0.0.1:1111	64294	1	0	371	4
f127.0.0.1:2222,127.0.0.1:1111	64301	0
f127.0.0.1:1111,127.0.0.1:2222	64302	1	373	0	3
f127.0.0.1:1111,127.0.0.1:2222	64302	2	374	0	3
f127.0.0.1:1111,127.0.0.1:2222	64310	1
f127.0.0.1:1111,127.0.0.1:2222	64310	0
f127.0.0.1:2222,127.0.0.1:1111	64311	1	0	371	4
f127.0.0.1:2222,127.0.0.1:1111	64311	2	0	371	4
f127.0.0.1:2222,127.0.0.1:1111	64317	1
f127.0.0.1:2222,127.0.0.1:1111	64326	0
f127.0.0.1:1111,127.0.0.1:2222	65305	1	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	65305	0
f127.0.0.1:1111,127.0.0.1:2222	65305	-1	372	0
f127.0.0.1:1111,127.0.0.1:2222	66314	1	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	66314	0
f127.0.0.1:1111,127.0.0.1:2222	66314	-1	372	0
f127.0.0.1:1111,127.0.0.1:2222	67322	1	372	0	3
f127.0.0.1:1111,127.0.0.1:2222	67330	0
f127.0.0.1:2222,127.0.0.1:1111	67330	1	0	372	4
f127.0.0.1:2222,127.0.0.1:1111	67338	0
f127.0.0.1:1111,127.0.0.1:2222	67338	1	373	0	3
f127.0.0.1:1111,127.0.0.1:2222	67338	2	374	0	3
f127.0.0.1:1111,127.0.0.1:2222	67346	1
f127.0.0.1:2222,127.0.0.1:1111	67346	2	0	373	4
f127.0.0.1:1111,127.0.0.1:2222	67346	1
